ord_ref,line_no,sku,vendor_code,qty,unit_price_zar,delivery_fee_zar
ZA-00002727,1,SKU42458,ZAV00279,1,1985.43,37.17
ZA-00002727,2,SKU49410,ZAV00518,1,254.51,155.62
ZA-00002728,1,SKU34845,ZAV00615,1,776.55,77.13
ZA-00002729,1,SKU26585,ZAV00147,1,108.64,115.57
ZA-00002730,1,SKU82302,ZAV00032,2,1624.76,158.39
ZA-00002731,1,SKU42988,ZAV00063,2,449.01,55.74
ZA-00002732,1,SKU31729,ZAV00073,1,504.93,169.08
ZA-00002732,2,SKU66398,ZAV00734,1,454.59,55.78
ZA-00002732,3,SKU65886,ZAV00004,1,965.5,46.72
ZA-00002733,1,SKU64256,ZAV00510,2,629.38,68.6
ZA-00002734,1,SKU72224,ZAV00623,1,350.6,98.7
ZA-00002735,1,SKU75209,ZAV00251,1,266.69,65.55
ZA-00002736,1,SKU16806,ZAV00377,1,485.19,56.68
ZA-00002737,1,SKU61888,ZAV00045,1,411.87,79.24
ZA-00002737,2,SKU97616,ZAV00009,1,329.57,68.43
ZA-00002738,1,SKU58201,ZAV00335,1,489.3,57.44
ZA-00002739,1,SKU20483,ZAV00546,1,1720.7,88.11
ZA-00002740,1,SKU58568,ZAV00598,1,319.67,93.27
ZA-00002741,1,SKU18628,ZAV00107,1,542.52,64.59
ZA-00002742,1,SKU12126,ZAV00400,1,883.64,152.35
ZA-00002743,1,SKU22783,ZAV00758,1,1662.53,149.24
ZA-00002744,1,SKU17962,ZAV00765,1,492.25,77.41
ZA-00002745,1,SKU35024,ZAV00747,2,178.68,152.0
ZA-00002746,1,SKU78954,ZAV00454,1,322.53,111.39
ZA-00002747,1,SKU76206,ZAV00642,2,194.28,142.26
ZA-00002748,1,SKU68182,ZAV00659,1,211.63,143.4
ZA-00002749,1,SKU65872,ZAV00151,1,481.92,139.0
ZA-00002750,1,SKU38131,ZAV00689,3,1222.55,68.34
ZA-00002751,1,SKU88502,ZAV00153,1,408.86,163.87
ZA-00002752,1,SKU95786,ZAV00212,1,472.12,151.97
ZA-00002753,1,SKU68428,ZAV00160,1,278.56,143.42
ZA-00002754,1,SKU94479,ZAV00098,1,332.82,121.48
ZA-00002754,2,SKU36116,ZAV00645,1,302.6,49.16
ZA-00002755,1,SKU28966,ZAV00442,1,252.77,103.66
ZA-00002756,1,SKU37397,ZAV00311,1,684.31,92.4
ZA-00002756,2,SKU55045,ZAV00242,1,1012.21,57.85
ZA-00002757,1,SKU59275,ZAV00103,3,1008.84,130.15
ZA-00002758,1,SKU93716,ZAV00273,1,359.52,131.95
ZA-00002759,1,SKU61349,ZAV00299,2,721.14,104.99
ZA-00002760,1,SKU57086,ZAV00518,1,602.27,167.99
ZA-00002760,2,SKU77329,ZAV00794,1,510.11,152.99
ZA-00002761,1,SKU99133,ZAV00180,2,669.64,66.32
ZA-00002761,2,SKU37724,ZAV00417,1,2627.01,171.21
ZA-00002762,1,SKU45648,ZAV00445,1,791.97,146.75
ZA-00002763,1,SKU69967,ZAV00712,1,1027.09,122.67
ZA-00002764,1,SKU18158,ZAV00079,1,2800.24,44.68
ZA-00002765,1,SKU49859,ZAV00359,1,469.76,57.44
ZA-00002766,1,SKU77511,ZAV00646,1,698.14,94.53
ZA-00002767,1,SKU77561,ZAV00775,1,101.16,99.75
ZA-00002767,2,SKU36309,ZAV00169,1,460.76,87.87
ZA-00002768,1,SKU37464,ZAV00052,1,1383.15,121.05
ZA-00002769,1,SKU99277,ZAV00357,1,420.63,75.02
ZA-00002769,2,SKU81087,ZAV00258,1,321.12,112.6
ZA-00002770,1,SKU42155,ZAV00077,2,557.32,100.05
ZA-00002770,2,SKU78877,ZAV00355,1,303.14,117.07
ZA-00002771,1,SKU39091,ZAV00367,1,195.81,52.16
ZA-00002772,1,SKU78000,ZAV00134,1,376.41,175.05
ZA-00002772,2,SKU10410,ZAV00641,1,929.9,60.97
ZA-00002772,3,SKU10458,ZAV00401,2,550.67,139.86
ZA-00002773,1,SKU11281,ZAV00199,1,85.28,52.1
ZA-00002773,2,SKU78861,ZAV00413,1,370.28,145.06
ZA-00002774,1,SKU60759,ZAV00083,1,375.94,164.4
ZA-00002775,1,SKU44960,ZAV00516,1,2886.93,40.08
ZA-00002776,1,SKU43425,ZAV00217,1,325.51,46.22
ZA-00002776,2,SKU53278,ZAV00311,1,259.22,149.59
ZA-00002777,1,SKU21756,ZAV00450,1,210.28,126.9
ZA-00002777,2,SKU79514,ZAV00706,2,160.55,148.85
ZA-00002777,3,SKU75060,ZAV00634,1,864.76,159.23
ZA-00002778,1,SKU34624,ZAV00326,1,134.65,81.05
ZA-00002779,1,SKU61040,ZAV00586,1,492.78,84.76
ZA-00002779,2,SKU92975,ZAV00297,1,80.32,79.82
ZA-00002780,1,SKU46352,ZAV00044,1,267.77,107.42
ZA-00002780,2,SKU98841,ZAV00189,1,422.25,97.9
ZA-00002780,3,SKU36488,ZAV00673,1,436.14,59.35
ZA-00002781,1,SKU60948,ZAV00016,1,1049.45,36.72
ZA-00002782,1,SKU79026,ZAV00187,2,105.61,163.38
ZA-00002783,1,SKU42516,ZAV00060,1,539.57,175.17
ZA-00002783,2,SKU95064,ZAV00054,1,554.54,84.18
ZA-00002783,3,SKU14176,ZAV00637,1,745.43,78.88
ZA-00002784,1,SKU36321,ZAV00234,1,232.57,134.14
ZA-00002785,1,SKU55979,ZAV00121,1,643.24,84.62
ZA-00002786,1,SKU27412,ZAV00517,1,468.7,161.45
ZA-00002787,1,SKU20104,ZAV00757,1,338.77,114.53
ZA-00002788,1,SKU31563,ZAV00731,1,212.31,47.98
ZA-00002789,1,SKU77045,ZAV00500,1,210.13,164.13
ZA-00002790,1,SKU91378,ZAV00084,1,113.29,172.79
ZA-00002791,1,SKU10964,ZAV00430,1,554.57,72.87
ZA-00002792,1,SKU88681,ZAV00609,1,1151.64,152.57
ZA-00002793,1,SKU78802,ZAV00075,1,209.93,113.64
ZA-00002793,2,SKU80457,ZAV00477,1,618.48,85.36
ZA-00002793,3,SKU44699,ZAV00507,1,1415.44,84.09
ZA-00002794,1,SKU31370,ZAV00091,1,2829.78,48.47
ZA-00002795,1,SKU22858,ZAV00251,1,416.96,135.67
ZA-00002795,2,SKU65018,ZAV00070,1,1013.9,94.65
ZA-00002796,1,SKU33076,ZAV00728,1,654.5,87.94
ZA-00002797,1,SKU61919,ZAV00709,1,417.97,84.01
ZA-00002797,2,SKU96903,ZAV00146,1,1760.19,92.65
ZA-00002798,1,SKU91647,ZAV00027,1,1816.73,83.1
ZA-00002799,1,SKU52272,ZAV00176,1,155.29,175.35
ZA-00002799,2,SKU43167,ZAV00556,1,227.8,38.97
